,Age,b_mortality,p.SCS_AF,p.ED_AF,p.HOSP_AF,pSp.SCS_AF,pSp.ED_AF,pSp.HOSP_AF
221,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
222,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
223,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
224,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
225,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
226,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
227,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
228,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
229,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
230,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
231,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
232,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
233,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
234,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
235,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
236,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
237,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
238,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
239,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
240,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
241,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
242,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
243,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
244,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
245,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
246,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
247,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
248,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
249,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
250,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
251,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
252,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
253,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
254,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
255,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
256,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
257,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
258,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
259,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
260,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
261,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
262,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
263,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
264,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
265,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
266,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
267,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
268,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
269,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
270,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
271,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
272,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
273,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
274,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
275,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
276,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
277,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
278,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
279,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
280,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
281,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
282,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
283,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
284,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
285,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
286,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
287,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
288,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
289,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
290,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
291,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
292,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
293,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
294,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
295,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
296,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
297,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
298,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
299,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
300,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
301,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
302,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
303,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
304,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
305,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
306,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
307,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
308,28,0.001189702,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
